Mod:Item:MetaData, Localized Name
chiselsandbits:block_bit:0, Chiseled Bit - Lime Wool
chiselsandbits:block_bit:0, Chiseled Bit - Lime Wool
chiselsandbits:block_bit:0, Chiseled Bit - Yellow Wool
chiselsandbits:block_bit:0, Chiseled Bit - Yellow Wool
chiselsandbits:block_bit:0, Chiseled Bit - Light Blue Wool
chiselsandbits:block_bit:0, Chiseled Bit - Light Blue Wool
chiselsandbits:block_bit:0, Chiseled Bit - Magenta Wool
chiselsandbits:block_bit:0, Chiseled Bit - Magenta Wool
chiselsandbits:block_bit:0, Chiseled Bit - Orange Wool
chiselsandbits:block_bit:0, Chiseled Bit - Orange Wool
chiselsandbits:block_bit:0, Chiseled Bit - Wool
chiselsandbits:block_bit:0, Chiseled Bit - Wool
chiselsandbits:block_bit:0, Chiseled Bit - Amber Bearing Stone
chiselsandbits:block_bit:0, Chiseled Bit - Cinnabar Ore
chiselsandbits:block_bit:0, Chiseled Bit - Quartz Ore
chiselsandbits:block_bit:0, Chiseled Bit - Arcane Stone
chiselsandbits:block_bit:0, Chiseled Bit - Arcane Stone Brick
chiselsandbits:block_bit:0, Chiseled Bit - Ancient Stone
chiselsandbits:block_bit:0, Chiseled Bit - Ancient Stone Tile
chiselsandbits:block_bit:0, Chiseled Bit - Glyphed Stone
chiselsandbits:block_bit:0, Chiseled Bit - Eldritch Stone
chiselsandbits:block_bit:0, Chiseled Bit - Porous Stone
chiselsandbits:block_bit:0, Chiseled Bit - Greatwood Log East/West
chiselsandbits:block_bit:0, Chiseled Bit - Silverwood Log East/West
chiselsandbits:block_bit:0, Chiseled Bit - Greatwood Planks
chiselsandbits:block_bit:0, Chiseled Bit - Silverwood Planks
chiselsandbits:block_bit:0, Chiseled Bit - Block of Flesh
chiselsandbits:block_bit:0, Chiseled Bit - Brass Block
chiselsandbits:block_bit:0, Chiseled Bit - Thaumium Block
chiselsandbits:block_bit:0, Chiseled Bit - Void Metal Block
chiselsandbits:block_bit:0, Chiseled Bit - Alchemical Construct
chiselsandbits:block_bit:0, Chiseled Bit - Advanced Alchemical Construct
chiselsandbits:block_bit:0, Chiseled Bit - Infusion Speed Stone
chiselsandbits:block_bit:0, Chiseled Bit - Infusion Cost Stone
chiselsandbits:block_bit:0, Chiseled Bit - Certus Quartz Block
chiselsandbits:block_bit:0, Chiseled Bit - Certus Quartz Pillar East/West
chiselsandbits:block_bit:0, Chiseled Bit - Chiseled Certus Quartz Block
chiselsandbits:block_bit:0, Chiseled Bit - Quartz Glass
chiselsandbits:block_bit:0, Chiseled Bit - Vibrant Quartz Glass
chiselsandbits:block_bit:0, Chiseled Bit - Charged Quartz Fixture Down
chiselsandbits:block_bit:0, Chiseled Bit - Fluix Block
chiselsandbits:block_bit:0, Chiseled Bit - Sky Stone
chiselsandbits:block_bit:0, Chiseled Bit - Sky Stone Block
chiselsandbits:block_bit:0, Chiseled Bit - Sky Stone Brick
chiselsandbits:block_bit:0, Chiseled Bit - Sky Stone Small Brick
chiselsandbits:block_bit:0, Chiseled Bit - Tiny TNT
chiselsandbits:block_bit:0, Chiseled Bit - Sugar Block
chiselsandbits:block_bit:0, Chiseled Bit - Gravisand
chiselsandbits:block_bit:0, Chiseled Bit - Spruce Bookshelf
chiselsandbits:block_bit:0, Chiseled Bit - Spruce Bookshelf
chiselsandbits:block_bit:0, Chiseled Bit - Spruce Bookshelf
chiselsandbits:block_bit:0, Chiseled Bit - Spruce Bookshelf
chiselsandbits:block_bit:0, Chiseled Bit - Spruce Bookshelf
chiselsandbits:block_bit:0, Chiseled Bit - Lit Redstone Lamp
chiselsandbits:block_bit:0, Chiseled Bit - Blaze Lantern
chiselsandbits:block_bit:0, Chiseled Bit - Polished Sandstone
chiselsandbits:block_bit:0, Chiseled Bit - Sandstone Bricks
chiselsandbits:block_bit:0, Chiseled Bit - Polished Red Sandstone
chiselsandbits:block_bit:0, Chiseled Bit - Red Sandstone Bricks
chiselsandbits:block_bit:0, Chiseled Bit - Polished Soul Sandstone
chiselsandbits:block_bit:0, Chiseled Bit - Soul Sandstone Bricks
chiselsandbits:block_bit:0, Chiseled Bit - Polished Stone
chiselsandbits:block_bit:0, Chiseled Bit - White Stained Planks
chiselsandbits:block_bit:0, Chiseled Bit - Orange Stained Planks
chiselsandbits:block_bit:0, Chiseled Bit - Magenta Stained Planks
chiselsandbits:block_bit:0, Chiseled Bit - Light Blue Stained Planks
chiselsandbits:block_bit:0, Chiseled Bit - Yellow Stained Planks
chiselsandbits:block_bit:0, Chiseled Bit - Lime Stained Planks
chiselsandbits:block_bit:0, Chiseled Bit - Pink Stained Planks
chiselsandbits:block_bit:0, Chiseled Bit - Gray Stained Planks
chiselsandbits:block_bit:0, Chiseled Bit - Light Gray Stained Planks
chiselsandbits:block_bit:0, Chiseled Bit - Cyan Stained Planks
chiselsandbits:block_bit:0, Chiseled Bit - Purple Stained Planks
chiselsandbits:block_bit:0, Chiseled Bit - Blue Stained Planks
chiselsandbits:block_bit:0, Chiseled Bit - Brown Stained Planks
chiselsandbits:block_bit:0, Chiseled Bit - Green Stained Planks
chiselsandbits:block_bit:0, Chiseled Bit - Red Stained Planks
chiselsandbits:block_bit:0, Chiseled Bit - Black Stained Planks
chiselsandbits:block_bit:0, Chiseled Bit - Terracotta Shingles
chiselsandbits:block_bit:0, Chiseled Bit - White Terracotta Shingles
chiselsandbits:block_bit:0, Chiseled Bit - Orange Terracotta Shingles
chiselsandbits:block_bit:0, Chiseled Bit - Magenta Terracotta Shingles
chiselsandbits:block_bit:0, Chiseled Bit - Light Blue Terracotta Shingles
chiselsandbits:block_bit:0, Chiseled Bit - Yellow Terracotta Shingles
chiselsandbits:block_bit:0, Chiseled Bit - Lime Terracotta Shingles
chiselsandbits:block_bit:0, Chiseled Bit - Pink Terracotta Shingles
chiselsandbits:block_bit:0, Chiseled Bit - Gray Terracotta Shingles
chiselsandbits:block_bit:0, Chiseled Bit - Light Gray Terracotta Shingles
chiselsandbits:block_bit:0, Chiseled Bit - Cyan Terracotta Shingles
chiselsandbits:block_bit:0, Chiseled Bit - Purple Terracotta Shingles
chiselsandbits:block_bit:0, Chiseled Bit - Blue Terracotta Shingles
chiselsandbits:block_bit:0, Chiseled Bit - Brown Terracotta Shingles
chiselsandbits:block_bit:0, Chiseled Bit - Green Terracotta Shingles
chiselsandbits:block_bit:0, Chiseled Bit - Red Terracotta Shingles
chiselsandbits:block_bit:0, Chiseled Bit - Black Terracotta Shingles
chiselsandbits:block_bit:0, Chiseled Bit - Oak Bark
chiselsandbits:block_bit:0, Chiseled Bit - Spruce Bark
chiselsandbits:block_bit:0, Chiseled Bit - Birch Bark
chiselsandbits:block_bit:0, Chiseled Bit - Jungle Bark
chiselsandbits:block_bit:0, Chiseled Bit - Acacia Bark
chiselsandbits:block_bit:0, Chiseled Bit - Dark Oak Bark
chiselsandbits:block_bit:0, Chiseled Bit - Sturdy Stone
chiselsandbits:block_bit:0, Chiseled Bit - Iron Plate
chiselsandbits:block_bit:0, Chiseled Bit - Rusty Iron Plate
chiselsandbits:block_bit:0, Chiseled Bit - Sandy Bricks
chiselsandbits:block_bit:0, Chiseled Bit - Thatch
chiselsandbits:block_bit:0, Chiseled Bit - Charred Nether Brick
chiselsandbits:block_bit:0, Chiseled Bit - Granite Bricks
chiselsandbits:block_bit:0, Chiseled Bit - Diorite Bricks
chiselsandbits:block_bit:0, Chiseled Bit - Andesite Bricks
chiselsandbits:block_bit:0, Chiseled Bit - Basalt Bricks
chiselsandbits:block_bit:0, Chiseled Bit - Marble Bricks
chiselsandbits:block_bit:0, Chiseled Bit - Limestone Bricks
chiselsandbits:block_bit:0, Chiseled Bit - Jasper Bricks
chiselsandbits:block_bit:0, Chiseled Bit - Slate Bricks
chiselsandbits:block_bit:0, Chiseled Bit - Chiseled Granite Bricks
chiselsandbits:block_bit:0, Chiseled Bit - Chiseled Diorite Bricks
chiselsandbits:block_bit:0, Chiseled Bit - Chiseled Andesite Bricks
chiselsandbits:block_bit:0, Chiseled Bit - Chiseled Basalt Bricks
chiselsandbits:block_bit:0, Chiseled Bit - Chiseled Marble Bricks
chiselsandbits:block_bit:0, Chiseled Bit - Chiseled Limestone Bricks
chiselsandbits:block_bit:0, Chiseled Bit - Chiseled Jasper Bricks
chiselsandbits:block_bit:0, Chiseled Bit - Chiseled Slate Bricks
chiselsandbits:block_bit:0, Chiseled Bit - Midori Block
chiselsandbits:block_bit:0, Chiseled Bit - Midori Pillar Up/Down
chiselsandbits:block_bit:0, Chiseled Bit - Magma Bricks
chiselsandbits:block_bit:0, Chiseled Bit - Vertical Oak Wood Planks
chiselsandbits:block_bit:0, Chiseled Bit - Vertical Spruce Wood Planks
chiselsandbits:block_bit:0, Chiseled Bit - Vertical Birch Wood Planks
chiselsandbits:block_bit:0, Chiseled Bit - Vertical Jungle Wood Planks
chiselsandbits:block_bit:0, Chiseled Bit - Vertical Acacia Wood Planks
chiselsandbits:block_bit:0, Chiseled Bit - Vertical Dark Oak Wood Planks
chiselsandbits:block_bit:0, Chiseled Bit - Vertical White Stained Planks
chiselsandbits:block_bit:0, Chiseled Bit - Vertical Orange Stained Planks
chiselsandbits:block_bit:0, Chiseled Bit - Vertical Magenta Stained Planks
chiselsandbits:block_bit:0, Chiseled Bit - Vertical Light Blue Stained Planks
chiselsandbits:block_bit:0, Chiseled Bit - Vertical Yellow Stained Planks
chiselsandbits:block_bit:0, Chiseled Bit - Vertical Lime Stained Planks
chiselsandbits:block_bit:0, Chiseled Bit - Vertical Pink Stained Planks
chiselsandbits:block_bit:0, Chiseled Bit - Vertical Gray Stained Planks
chiselsandbits:block_bit:0, Chiseled Bit - Vertical Light Gray Stained Planks
chiselsandbits:block_bit:0, Chiseled Bit - Vertical Cyan Stained Planks
chiselsandbits:block_bit:0, Chiseled Bit - Vertical Purple Stained Planks
chiselsandbits:block_bit:0, Chiseled Bit - Vertical Blue Stained Planks
chiselsandbits:block_bit:0, Chiseled Bit - Vertical Brown Stained Planks
chiselsandbits:block_bit:0, Chiseled Bit - Vertical Green Stained Planks
chiselsandbits:block_bit:0, Chiseled Bit - Vertical Red Stained Planks
chiselsandbits:block_bit:0, Chiseled Bit - Vertical Black Stained Planks
chiselsandbits:block_bit:0, Chiseled Bit - Duskbound Block
chiselsandbits:block_bit:0, Chiseled Bit - Duskbound Lantern
chiselsandbits:block_bit:0, Chiseled Bit - Granite Pavement
chiselsandbits:block_bit:0, Chiseled Bit - Diorite Pavement
chiselsandbits:block_bit:0, Chiseled Bit - Andesite Pavement
chiselsandbits:block_bit:0, Chiseled Bit - Basalt Pavement
chiselsandbits:block_bit:0, Chiseled Bit - Marble Pavement
chiselsandbits:block_bit:0, Chiseled Bit - Limestone Pavement
chiselsandbits:block_bit:0, Chiseled Bit - Jasper Pavement
chiselsandbits:block_bit:0, Chiseled Bit - Slate Pavement
chiselsandbits:block_bit:0, Chiseled Bit - Sugar Cane Block Up/Down
chiselsandbits:block_bit:0, Chiseled Bit - Snow Bricks
chiselsandbits:block_bit:0, Chiseled Bit - Carved Oak Wood
chiselsandbits:block_bit:0, Chiseled Bit - Carved Spruce Wood
chiselsandbits:block_bit:0, Chiseled Bit - Carved Birch Wood
chiselsandbits:block_bit:0, Chiseled Bit - Carved Jungle Wood
chiselsandbits:block_bit:0, Chiseled Bit - Carved Acacia Wood
chiselsandbits:block_bit:0, Chiseled Bit - Carved Dark Oak Wood
chiselsandbits:block_bit:0, Chiseled Bit - Soul Sandstone
chiselsandbits:block_bit:0, Chiseled Bit - Chiseled Soul Sandstone
chiselsandbits:block_bit:0, Chiseled Bit - Smooth Soul Sandstone
chiselsandbits:block_bit:0, Chiseled Bit - Turf Block
chiselsandbits:block_bit:0, Chiseled Bit - Netherwrought Stone
chiselsandbits:block_bit:0, Chiseled Bit - Netherwrought Bricks
chiselsandbits:block_bit:0, Chiseled Bit - White Quilted Wool
chiselsandbits:block_bit:0, Chiseled Bit - Orange Quilted Wool
chiselsandbits:block_bit:0, Chiseled Bit - Magenta Quilted Wool
chiselsandbits:block_bit:0, Chiseled Bit - Light Blue Quilted Wool
chiselsandbits:block_bit:0, Chiseled Bit - Yellow Quilted Wool
chiselsandbits:block_bit:0, Chiseled Bit - Lime Quilted Wool
chiselsandbits:block_bit:0, Chiseled Bit - Pink Quilted Wool
chiselsandbits:block_bit:0, Chiseled Bit - Gray Quilted Wool
chiselsandbits:block_bit:0, Chiseled Bit - Light Gray Quilted Wool
chiselsandbits:block_bit:0, Chiseled Bit - Cyan Quilted Wool
chiselsandbits:block_bit:0, Chiseled Bit - Purple Quilted Wool
chiselsandbits:block_bit:0, Chiseled Bit - Blue Quilted Wool
chiselsandbits:block_bit:0, Chiseled Bit - Brown Quilted Wool
chiselsandbits:block_bit:0, Chiseled Bit - Green Quilted Wool
chiselsandbits:block_bit:0, Chiseled Bit - Red Quilted Wool
chiselsandbits:block_bit:0, Chiseled Bit - Black Quilted Wool
chiselsandbits:block_bit:0, Chiseled Bit - Ender Biotite Ore
chiselsandbits:block_bit:0, Chiseled Bit - Block of Biotite
chiselsandbits:block_bit:0, Chiseled Bit - Chiseled Biotite Block
chiselsandbits:block_bit:0, Chiseled Bit - Pillar Biotite Block
chiselsandbits:block_bit:0, Chiseled Bit - Basalt
chiselsandbits:block_bit:0, Chiseled Bit - Polished Basalt
chiselsandbits:block_bit:0, Chiseled Bit - Marble
chiselsandbits:block_bit:0, Chiseled Bit - Polished Marble
chiselsandbits:block_bit:0, Chiseled Bit - Limestone
chiselsandbits:block_bit:0, Chiseled Bit - Polished Limestone
chiselsandbits:block_bit:0, Chiseled Bit - Jasper
chiselsandbits:block_bit:0, Chiseled Bit - Polished Jasper
chiselsandbits:block_bit:0, Chiseled Bit - Slate
chiselsandbits:block_bit:0, Chiseled Bit - Polished Slate
chiselsandbits:block_bit:0, Chiseled Bit - Brimstone
chiselsandbits:block_bit:0, Chiseled Bit - Permafrost
chiselsandbits:block_bit:0, Chiseled Bit - Cobbedstone
chiselsandbits:block_bit:0, Chiseled Bit - Brimstone Bricks
chiselsandbits:block_bit:0, Chiseled Bit - Permafrost Bricks
chiselsandbits:block_bit:0, Chiseled Bit - Elder Prismarine
chiselsandbits:block_bit:0, Chiseled Bit - Elder Prismarine Bricks
chiselsandbits:block_bit:0, Chiseled Bit - Dark Elder Prismarine
chiselsandbits:block_bit:0, Chiseled Bit - Elder Sea Lantern
chiselsandbits:block_bit:0, Chiseled Bit - Electrical Steel Block
chiselsandbits:block_bit:0, Chiseled Bit - Energetic Alloy Block
chiselsandbits:block_bit:0, Chiseled Bit - Vibrant Alloy Block
chiselsandbits:block_bit:0, Chiseled Bit - Redstone Alloy Block
chiselsandbits:block_bit:0, Chiseled Bit - Conductive Iron Block
chiselsandbits:block_bit:0, Chiseled Bit - Pulsating Iron Block
chiselsandbits:block_bit:0, Chiseled Bit - Dark Steel Block
chiselsandbits:block_bit:0, Chiseled Bit - Soularium Block
chiselsandbits:block_bit:0, Chiseled Bit - End Steel Block
chiselsandbits:block_bit:0, Chiseled Bit - Iron Alloy Block
chiselsandbits:block_bit:0, Chiseled Bit - Infinity Dust Block
chiselsandbits:block_bit:0, Chiseled Bit - Compressed Infinity Dust Block
chiselsandbits:block_bit:0, Chiseled Bit - Double Compressed Infinity Dust Block
chiselsandbits:block_bit:0, Chiseled Bit - Reinforced Obsidian
chiselsandbits:block_bit:0, Chiseled Bit - Alloy Smelter (decoration block) East
chiselsandbits:block_bit:0, Chiseled Bit - Item Buffer (decoration block) East
chiselsandbits:block_bit:0, Chiseled Bit - Power Buffer (decoration block) East
chiselsandbits:block_bit:0, Chiseled Bit - Omni Buffer (decoration block) East
chiselsandbits:block_bit:0, Chiseled Bit - Creative Buffer (decoration block) East
chiselsandbits:block_bit:0, Chiseled Bit - Crafter (decoration block) East
chiselsandbits:block_bit:0, Chiseled Bit - Painting Machine (decoration block) East
chiselsandbits:block_bit:0, Chiseled Bit - Power Monitor (decoration block) East
chiselsandbits:block_bit:0, Chiseled Bit - SAG Mill (decoration block) East
chiselsandbits:block_bit:0, Chiseled Bit - Slice'N'Splice (decoration block) East
chiselsandbits:block_bit:0, Chiseled Bit - Stirling Generator (decoration block) East
chiselsandbits:block_bit:0, Chiseled Bit - Fluid Tank (decoration block) East
chiselsandbits:block_bit:0, Chiseled Bit - Pressurized Fluid Tank (decoration block) East
chiselsandbits:block_bit:0, Chiseled Bit - Travel Anchor (decoration block) East
chiselsandbits:block_bit:0, Chiseled Bit - Vacuum Chest (decoration block) East
chiselsandbits:block_bit:0, Chiseled Bit - Wireless Charger (decoration block) East
chiselsandbits:block_bit:0, Chiseled Bit - XP Vacuum (decoration block) East
chiselsandbits:block_bit:0, Chiseled Bit - Simple Alloy Smelter (decoration block) East
chiselsandbits:block_bit:0, Chiseled Bit - Simple Stirling Generator (decoration block) East
chiselsandbits:block_bit:0, Chiseled Bit - Wired Charger (decoration block) East
chiselsandbits:block_bit:0, Chiseled Bit - Simple Sagmill (decoration block) East
chiselsandbits:block_bit:0, Chiseled Bit - Industrial Insulation
chiselsandbits:block_bit:0, Chiseled Bit - Crude Steel Block
chiselsandbits:block_bit:0, Chiseled Bit - Crystalline Alloy Block
chiselsandbits:block_bit:0, Chiseled Bit - Melodic Alloy Block
chiselsandbits:block_bit:0, Chiseled Bit - Stellar Alloy Block
chiselsandbits:block_bit:0, Chiseled Bit - Crystalline Pink Slime Block
chiselsandbits:block_bit:0, Chiseled Bit - Energetic Silver Block
chiselsandbits:block_bit:0, Chiseled Bit - Vivid Alloy Block
chiselsandbits:block_bit:0, Chiseled Bit - Twilight Oak Wood Up/Down
chiselsandbits:block_bit:0, Chiseled Bit - Canopy Tree Wood Up/Down
chiselsandbits:block_bit:0, Chiseled Bit - Mangrove Wood Up/Down
chiselsandbits:block_bit:0, Chiseled Bit - Darkwood Up/Down
chiselsandbits:block_bit:0, Chiseled Bit - Roots
chiselsandbits:block_bit:0, Chiseled Bit - Roots
chiselsandbits:block_bit:0, Chiseled Bit - Mazestone
chiselsandbits:block_bit:0, Chiseled Bit - Mazestone Brick
chiselsandbits:block_bit:0, Chiseled Bit - Chiseled Mazestone
chiselsandbits:block_bit:0, Chiseled Bit - Decorative Mazestone Brick
chiselsandbits:block_bit:0, Chiseled Bit - Cracked Mazestone Brick
chiselsandbits:block_bit:0, Chiseled Bit - Mossy Mazestone Brick
chiselsandbits:block_bit:0, Chiseled Bit - Mazestone Mosaic
chiselsandbits:block_bit:0, Chiseled Bit - Mazestone Border
chiselsandbits:block_bit:0, Chiseled Bit - Uncrafting Table
chiselsandbits:block_bit:0, Chiseled Bit - Nagastone Head
chiselsandbits:block_bit:0, Chiseled Bit - Nagastone Head
chiselsandbits:block_bit:0, Chiseled Bit - Timewood Up/Down
chiselsandbits:block_bit:0, Chiseled Bit - Transwood Up/Down
chiselsandbits:block_bit:0, Chiseled Bit - Minewood Up/Down
chiselsandbits:block_bit:0, Chiseled Bit - Sortingwood Up/Down
chiselsandbits:block_bit:0, Chiseled Bit - Timewood Clock Up/Down
chiselsandbits:block_bit:0, Chiseled Bit - Heart of Transformation Up/Down
chiselsandbits:block_bit:0, Chiseled Bit - Minewood Core Up/Down
chiselsandbits:block_bit:0, Chiseled Bit - Sortingwood Engine Up/Down
chiselsandbits:block_bit:0, Chiseled Bit - Towerwood Planks
chiselsandbits:block_bit:0, Chiseled Bit - Encased Towerwood
chiselsandbits:block_bit:0, Chiseled Bit - Cracked Towerwood
chiselsandbits:block_bit:0, Chiseled Bit - Mossy Towerwood
chiselsandbits:block_bit:0, Chiseled Bit - Infested Towerwood
chiselsandbits:block_bit:0, Chiseled Bit - Reappearing Block
chiselsandbits:block_bit:0, Chiseled Bit - Vanishing Block
chiselsandbits:block_bit:0, Chiseled Bit - Locked Vanishing Block
chiselsandbits:block_bit:0, Chiseled Bit - Unlocked Vanishing Block
chiselsandbits:block_bit:0, Chiseled Bit - Carminite Builder
chiselsandbits:block_bit:0, Chiseled Bit - Anti-builder
chiselsandbits:block_bit:0, Chiseled Bit - Ghast Trap
chiselsandbits:block_bit:0, Chiseled Bit - Carminite Reactor
chiselsandbits:block_bit:0, Chiseled Bit - Stronghold Shield Down
chiselsandbits:block_bit:0, Chiseled Bit - Aurora Block
chiselsandbits:block_bit:0, Chiseled Bit - Underbrick
chiselsandbits:block_bit:0, Chiseled Bit - Mossy Underbrick
chiselsandbits:block_bit:0, Chiseled Bit - Cracked Underbrick
chiselsandbits:block_bit:0, Chiseled Bit - Underbrick Floor
chiselsandbits:block_bit:0, Chiseled Bit - Weathered Deadrock
chiselsandbits:block_bit:0, Chiseled Bit - Cracked Deadrock
chiselsandbits:block_bit:0, Chiseled Bit - Deadrock
chiselsandbits:block_bit:0, Chiseled Bit - Darkwood Leaves
chiselsandbits:block_bit:0, Chiseled Bit - Aurora Pillar Up/Down
chiselsandbits:block_bit:0, Chiseled Bit - Trollsteinn
chiselsandbits:block_bit:0, Chiseled Bit - Fluffy Cloud
chiselsandbits:block_bit:0, Chiseled Bit - Giant Cobblestone
chiselsandbits:block_bit:0, Chiseled Bit - Giant Log
chiselsandbits:block_bit:0, Chiseled Bit - Giant Obsidian
chiselsandbits:block_bit:0, Chiseled Bit - Huge Stalk
chiselsandbits:block_bit:0, Chiseled Bit - Huge Mushgloom
